timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance
step_209,0.9648259878158569,1.3604025840759277,0.9303331540168062,0.001,0.3955765962600708,1.5423613786697388
step_210,0.9600746035575867,1.3570764064788818,0.9217312079570381,0.001,0.39700180292129517,1.550207257270813
step_211,0.9552819728851318,1.3536776304244995,0.9121712322682125,0.001,0.3983956575393677,1.5583066940307617
step_212,0.9504498839378357,1.3502633571624756,0.8992237203397399,0.001,0.3998134732246399,1.5666226148605347
step_213,0.945609450340271,1.3468563556671143,0.885253956778566,0.001,0.40124690532684326,1.5751148462295532
step_214,0.9407655596733093,1.3434656858444214,0.870212714142535,0.001,0.40270012617111206,1.5837130546569824
step_215,0.9359356164932251,1.340101957321167,0.85470574944786,0.001,0.4041663408279419,1.592353343963623
step_216,0.931125283241272,1.3367499113082886,0.8400753338070359,0.001,0.4056246280670166,1.601050853729248
step_217,0.9263303875923157,1.3333967924118042,0.8266938699978236,0.001,0.4070664048194885,1.609674096107483
step_218,0.9215510487556458,1.3301090002059937,0.813590992809094,0.001,0.4085579514503479,1.618225336074829
step_219,0.9169357419013977,1.3269418478012085,0.8042070187919528,0.001,0.4100061058998108,1.626497507095337
step_220,0.9125207662582397,1.3239485025405884,0.7986779966038624,0.001,0.41142773628234863,1.6343611478805542
step_221,0.9081248641014099,1.3210102319717407,0.7918942289664701,0.001,0.4128853678703308,1.6419490575790405
step_222,0.9036962389945984,1.3181076049804688,0.7878989181466596,0.001,0.41441136598587036,1.6492878198623657
step_223,0.8992379903793335,1.315211534500122,0.7844971882539311,0.001,0.4159735441207886,1.6563864946365356
step_224,0.894758939743042,1.3123472929000854,0.7805878991363295,0.001,0.41758835315704346,1.6632418632507324
step_225,0.8902652263641357,1.3095210790634155,0.778630080856539,0.001,0.4192558526992798,1.6698931455612183
step_226,0.8857579827308655,1.3067901134490967,0.7778461001999586,0.001,0.4210321307182312,1.6762738227844238
step_227,0.8812324404716492,1.3041191101074219,0.7781259675486545,0.001,0.4228866696357727,1.682396411895752
step_228,0.8768683075904846,1.3014401197433472,0.7717350558735039,0.001,0.42457181215286255,1.6884698867797852
step_229,0.872631847858429,1.2987775802612305,0.7719820156764107,0.001,0.4261457324028015,1.6947051286697388
step_230,0.8683910369873047,1.2961277961730957,0.7721732284464288,0.001,0.427736759185791,1.7011845111846924
step_231,0.864147961139679,1.293500542640686,0.771083339415954,0.001,0.4293525815010071,1.707878828048706
step_232,0.8598823547363281,1.2908917665481567,0.7696076157288397,0.001,0.4310094118118286,1.714716911315918
step_233,0.8556044101715088,1.2882977724075317,0.7671642142750745,0.001,0.43269336223602295,1.721606731414795
step_234,0.8513355851173401,1.28572416305542,0.7643934401863912,0.001,0.43438857793807983,1.7285354137420654
step_235,0.8471052646636963,1.2832239866256714,0.7625222371263014,0.001,0.4361187219619751,1.7353911399841309
step_236,0.8429025411605835,1.2807484865188599,0.7595351535351352,0.001,0.43784594535827637,1.7422229051589966
step_237,0.838722825050354,1.2783030271530151,0.7556023451840963,0.001,0.43958020210266113,1.7490191459655762
step_238,0.8346104621887207,1.275905728340149,0.756839509643138,0.001,0.4412952661514282,1.755637764930725
step_239,0.830522894859314,1.2735286951065063,0.7565489327721217,0.001,0.4430058002471924,1.7619829177856445
step_240,0.8264331221580505,1.2711710929870605,0.7556187132503912,0.001,0.44473797082901,1.7680912017822266
step_241,0.8223227858543396,1.2688279151916504,0.7556126342669454,0.001,0.4465051293373108,1.7740404605865479
step_242,0.8182507157325745,1.2664861679077148,0.7528733270581722,0.001,0.4482354521751404,1.7800360918045044
step_243,0.8142018914222717,1.2641704082489014,0.7529064375622788,0.001,0.44996851682662964,1.786194920539856
step_244,0.8101841807365417,1.2618746757507324,0.7527914112873236,0.001,0.4516904950141907,1.792647123336792
step_245,0.8061723113059998,1.2595775127410889,0.7514501708973271,0.001,0.4534052014350891,1.7992372512817383
step_246,0.8021560907363892,1.2572804689407349,0.7493487823696539,0.001,0.4551243782043457,1.8059933185577393
step_247,0.7981651425361633,1.2549782991409302,0.747436982651337,0.001,0.45681315660476685,1.8127646446228027
step_248,0.7941988110542297,1.2526860237121582,0.7453046646425536,0.001,0.45848721265792847,1.819474458694458
step_249,0.7902782559394836,1.2503993511199951,0.7511094684504968,0.001,0.4601210951805115,1.825792670249939
step_250,0.7863640785217285,1.2481231689453125,0.7473064056718324,0.001,0.461759090423584,1.8318884372711182
step_251,0.7824625968933105,1.2458775043487549,0.746942697929367,0.001,0.46341490745544434,1.8377861976623535
step_252,0.7786060571670532,1.2436518669128418,0.7425826758222291,0.001,0.4650458097457886,1.843922734260559
step_253,0.7747966051101685,1.2414206266403198,0.7425270545893439,0.001,0.46662402153015137,1.8503704071044922
