timestamp,loss,val_loss,grad_norm,learning_rate
step_169,0.04264024272561073,1.0497950315475464,0.1691279262338092,0.001
step_170,0.04156100004911423,1.0449752807617188,0.16657451928973488,0.001
step_171,0.04050899296998978,1.0402145385742188,0.1646554980744752,0.001
step_172,0.039482541382312775,1.035555362701416,0.16356577529577698,0.001
step_173,0.03848234564065933,1.0309727191925049,0.16175338839589043,0.001
step_174,0.03750557824969292,1.0264736413955688,0.1597058689112757,0.001
step_175,0.03655168041586876,1.0220091342926025,0.156854676287083,0.001
step_176,0.035620514303445816,1.0175644159317017,0.1551835534328494,0.001
step_177,0.034705750644207,1.0131725072860718,0.15316731394709218,0.001
step_178,0.03381155803799629,1.0088577270507812,0.15178154320755102,0.001
step_179,0.03292904421687126,1.0046113729476929,0.15088237065084828,0.001
step_180,0.03206007555127144,1.000421166419983,0.14904202900073155,0.001
step_181,0.0312078595161438,0.9962577819824219,0.14729557332021298,0.001
step_182,0.030376821756362915,0.9920856356620789,0.14534499384709587,0.001
step_183,0.029564905911684036,0.9879390597343445,0.1435643990126982,0.001
step_184,0.028769763186573982,0.983863115310669,0.1413411776035293,0.001
step_185,0.027989652007818222,0.9798425436019897,0.13972839545183113,0.001
step_186,0.02722429856657982,0.9758551120758057,0.13807613743422792,0.001
step_187,0.026482509449124336,0.9718934893608093,0.13630578831761223,0.001
step_188,0.02576523646712303,0.9679780006408691,0.13442927836654897,0.001
step_189,0.025069735944271088,0.964133620262146,0.13193577812665694,0.001
step_190,0.024393228814005852,0.9603421092033386,0.1293267878147654,0.001
step_191,0.023733049631118774,0.9566270709037781,0.12805714027003007,0.001
step_192,0.023087739944458008,0.95295250415802,0.1258443180778131,0.001
step_193,0.022457744926214218,0.9493391513824463,0.12541265099336416,0.001
step_194,0.021846694871783257,0.9458140730857849,0.12394871637494699,0.001
step_195,0.021249419078230858,0.9423341155052185,0.12215187959885758,0.001
step_196,0.020665111020207405,0.9388875365257263,0.12108969867695367,0.001
step_197,0.02009296789765358,0.9354997873306274,0.11967049538580019,0.001
step_198,0.019537203013896942,0.9321332573890686,0.1179112861541439,0.001
step_199,0.01899498701095581,0.9287793636322021,0.11607032156003079,0.001
step_200,0.018465999513864517,0.9254294633865356,0.11547153265164636,0.001
