timestamp,loss,val_loss,grad_norm,learning_rate,train_val_gap,output_variance,effective_rank,representation_variance,collapse_score
step_88,4.373768329620361,4.689985275268555,11.551391398632495,0.001,0.31621694564819336,0.403844952583313,2.019743042334743,0.4275767900957561,0.49511248660821705
step_89,4.246740341186523,4.579716682434082,11.389306039737127,0.001,0.3329763412475586,0.4200998842716217,1.9999128829813737,0.43911892893161647,0.5000217802033697
step_90,4.122241973876953,4.471454620361328,11.21825505680261,0.001,0.349212646484375,0.4366893768310547,1.9808592131116431,0.45078833750892344,0.5048314354603449
step_91,4.000322341918945,4.365407943725586,11.03770551315996,0.001,0.3650856018066406,0.45358753204345703,1.9625881282965767,0.46257023782048023,0.5095312590461594
step_92,3.881199836730957,4.261683940887451,10.849303743809491,0.001,0.38048410415649414,0.47076597809791565,1.9450920837332901,0.47444894208370125,0.5141144773365492
step_93,3.7648937702178955,4.160311222076416,10.652499212937206,0.001,0.3954174518585205,0.4881989359855652,1.9283595748186604,0.4864147244654765,0.5185754840842057
step_94,3.651569128036499,4.061367511749268,10.445754891885183,0.001,0.40979838371276855,0.5058735013008118,1.9123597767381078,0.49845366293526744,0.5229141567209125
step_95,3.5413320064544678,3.964901924133301,10.23210313861357,0.001,0.423569917678833,0.523758590221405,1.89704105986414,0.510552616037494,0.5271367189446162
step_96,3.434224843978882,3.870912551879883,10.009354791252717,0.001,0.436687707901001,0.5418416857719421,1.8823835307170038,0.5227020235488828,0.5312413669594197
step_97,3.330371618270874,3.779531955718994,9.778927227678885,0.001,0.4491603374481201,0.5600682497024536,1.8684053695705685,0.5348800207337324,0.5352157600734355
step_98,3.229811429977417,3.690822124481201,9.543519159245541,0.001,0.4610106945037842,0.5784168243408203,1.855079128975669,0.5470688871720223,0.539060563175101
step_99,3.1325299739837646,3.604802131652832,9.30044170603516,0.001,0.4722721576690674,0.5968512296676636,1.8423878994279888,0.5592551206010021,0.5427738644562704
step_100,3.038607597351074,3.5213942527770996,9.050980201083632,0.001,0.4827866554260254,0.6153504848480225,1.8302531873458832,0.5714304508323961,0.5463724947531092
step_101,2.9479873180389404,3.440613031387329,8.796395203588048,0.001,0.49262571334838867,0.6338520050048828,1.8186957026698698,0.5835716311279584,0.5498445938658053
step_102,2.8607354164123535,3.3623595237731934,8.537082452703407,0.001,0.5016241073608398,0.652309000492096,1.807698484027136,0.5956652565435216,0.5531895992810871
step_103,2.7768383026123047,3.286806106567383,8.27288265390664,0.001,0.5099678039550781,0.6706919074058533,1.7972759367224065,0.6076875396932777,0.5563975901350158
step_104,2.696359872817993,3.2138986587524414,8.004876212758784,0.001,0.5175387859344482,0.6889890432357788,1.7873814366477225,0.6196249240374798,0.5594776691177482
step_105,2.6193008422851562,3.143643379211426,7.733502530166034,0.001,0.5243425369262695,0.7071821093559265,1.777983349308704,0.6314609799348763,0.5624349634032337
step_106,2.5455987453460693,3.076051712036133,7.459545281917076,0.001,0.5304529666900635,0.7252364754676819,1.7690741293355026,0.6431753415609015,0.5652674375921255
step_107,2.475217580795288,3.0110161304473877,7.184174590461309,0.001,0.5357985496520996,0.7431498765945435,1.7605978181034279,0.6547629783910722,0.5679888897495238
step_108,2.4081385135650635,2.9485487937927246,6.907607370758509,0.001,0.5404102802276611,0.7608452439308167,1.7525725471793765,0.6662026522654844,0.5705897890557621
step_109,2.344329595565796,2.888618230819702,6.629696584508083,0.001,0.5442886352539062,0.7782962322235107,1.7449859808245982,0.6774713175692406,0.5730705065764752
step_110,2.2837328910827637,2.8310415744781494,6.35325072954632,0.001,0.5473086833953857,0.7954921722412109,1.737804491247872,0.6885597631226783,0.5754387245724782
step_111,2.2261669635772705,2.775900363922119,6.078856275096578,0.001,0.5497334003448486,0.8124364018440247,1.7310052512944134,0.699448194502294,0.5776989984589698
step_112,2.1715407371520996,2.7230210304260254,5.8051120558621365,0.001,0.5514802932739258,0.8291034698486328,1.7245462848769095,0.7101350732298921,0.5798626622951877
step_113,2.119854688644409,2.6723742485046387,5.534822841254941,0.001,0.5525195598602295,0.8454681634902954,1.7184077212020294,0.7205983801910237,0.5819340705129619
step_114,2.0710160732269287,2.623944044113159,5.26671143915633,0.001,0.5529279708862305,0.8615424633026123,1.7125638260069163,0.7308327966986506,0.5839198427609211
step_115,2.024937868118286,2.5776751041412354,5.003515588824808,0.001,0.5527372360229492,0.8772837519645691,1.7070112696827169,0.7408204441100844,0.5858192138273759
step_116,1.9814631938934326,2.533402681350708,4.746289721815019,0.001,0.5519394874572754,0.8926632404327393,1.7017512419873293,0.7505493112575187,0.5876299516210053
step_117,1.9404813051223755,2.490992546081543,4.4933526594995055,0.001,0.5505112409591675,0.9076511859893799,1.6967306292895883,0.7600083189054349,0.5893687440643978
step_118,1.9019237756729126,2.4504494667053223,4.247575011553498,0.001,0.5485256910324097,0.9222760200500488,1.6919439946544104,0.7691807387474593,0.5910361118095141
step_119,1.8656249046325684,2.411642551422119,4.009176170734317,0.001,0.5460176467895508,0.9365530014038086,1.68735930640126,0.7780683695233682,0.5926420035177715
step_120,1.8314604759216309,2.3745408058166504,3.7794729035874175,0.001,0.5430803298950195,0.9504591226577759,1.6829722245604009,0.786649470498941,0.5941868709456593
step_121,1.7992990016937256,2.3390843868255615,3.5577253244505025,0.001,0.5397853851318359,0.9639663100242615,1.6788075033517493,0.7949209668573541,0.5956609069255968
step_122,1.769046664237976,2.305196523666382,3.3459341472096353,0.001,0.5361498594284058,0.9770829081535339,1.6748419620231243,0.8028776796327318,0.5970712596620463
step_123,1.740505576133728,2.2726683616638184,3.144645693403357,0.001,0.5321627855300903,0.9898564219474792,1.6709999654475398,0.8105235663891481,0.5984440578562026
step_124,1.7135980129241943,2.241537570953369,2.9524656740036104,0.001,0.5279395580291748,1.002232551574707,1.6673357802729016,0.8178378477669849,0.5997592157689585
step_125,1.6881846189498901,2.2116668224334717,2.7714440214095193,0.001,0.5234822034835815,1.0141972303390503,1.6638415417605212,0.8248253423586459,0.601018771860867
step_126,1.6641372442245483,2.1830251216888428,2.600664352802515,0.001,0.5188878774642944,1.0257701873779297,1.6604911347824884,0.8314835429617122,0.6022314597488003
